id,start_time,end_time
1496,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744531
1497,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744544
1498,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74456
1499,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744576
5793,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.653329
5794,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.653598
5795,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.654009
5796,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.65431
5797,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.654559
1500,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74459
1501,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744628
1502,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744663
1503,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744689
1504,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744704
1505,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744717
1506,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74473
5798,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.65498
5799,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.655229
5800,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.655498
5801,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.655906
5802,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.656186
1507,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744742
1508,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744793
1509,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744821
1510,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744835
1511,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744847
1512,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74486
1513,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744873
5803,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.656711
5804,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.656954
5805,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.657201
5806,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.657665
5807,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.657907
1514,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744884
1515,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744919
1516,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744932
1517,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744945
1518,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744957
1519,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744969
1520,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744982
5808,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.658324
5809,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.658963
5810,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.659428
5811,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.659712
5812,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.660094
1521,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.744994
1522,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745025
1523,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745039
1524,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745051
1525,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745063
1526,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745076
1527,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745088
5813,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.660388
5814,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.660741
5815,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.661157
5816,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.661431
5817,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.66168
1528,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.7451
1529,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745131
1530,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745144
1531,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745157
1532,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745169
1533,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745181
1534,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745194
5818,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.662103
5819,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.662357
5820,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.662642
5821,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.663052
5822,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.663327
1535,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745206
1536,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745236
1537,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745249
1538,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745262
1539,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745273
1540,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745286
1541,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745298
5823,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.663575
5824,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.664042
5825,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.664274
5826,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.664551
5827,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.664895
1542,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745311
1543,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745341
1544,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745354
1545,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745367
1546,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745379
1547,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745391
1548,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745404
5828,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.665193
5829,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.66544
5830,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.665865
5831,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.666082
5832,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.666355
1549,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745416
1550,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745447
1551,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74546
1552,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745473
1553,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745485
1554,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745498
1555,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74551
5833,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.666882
5834,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.667294
5835,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.667552
5836,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.66817
5837,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.668467
1556,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745522
1557,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745552
1558,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745566
1559,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745578
1560,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74559
1561,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745603
1562,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745615
5838,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.668738
5839,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.669168
5840,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.66944
5841,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.669685
5842,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.670101
1563,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745627
1564,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745657
1565,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745671
1566,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745683
1567,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745696
1568,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745708
1569,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745719
5843,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.670353
5844,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.670624
5845,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.671032
5846,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.67133
5847,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.671579
1570,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745732
1571,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745762
1572,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745775
1573,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745788
1574,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.7458
1575,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745812
1576,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745825
5848,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.672001
5849,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.672252
5850,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.672563
5851,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.672928
5852,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.673179
1577,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745837
1578,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745868
1579,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745881
1580,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745893
1581,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745906
1582,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745918
1583,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745931
5853,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.673447
5854,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.673886
5855,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.674178
5856,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.674483
5857,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.674893
1584,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745943
1585,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745973
1586,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745986
1587,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.745999
1588,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746013
1589,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746025
1590,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746038
5858,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.675157
5859,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.675412
5860,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.675831
5861,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.67608
5862,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.676348
1591,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74605
1592,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746081
1593,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746094
1594,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746106
1595,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746119
1596,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746131
1597,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746143
5863,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.676754
5864,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.677146
5865,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.677403
5866,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.677858
5867,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.678107
1598,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746156
1599,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746187
1600,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.7462
1601,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746213
1602,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746225
1603,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746238
1604,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74625
5868,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.678378
5869,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.678784
5870,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.679051
5871,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.679301
5872,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.679688
1605,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746263
1606,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746293
1607,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746307
1608,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746319
1609,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746331
1610,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746344
1611,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746356
5873,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.679936
5874,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.680201
5875,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.680634
5876,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.680896
5877,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.681131
1612,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746368
1613,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746398
1614,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746411
1615,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746424
1616,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746436
1617,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746448
1618,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74646
5878,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.681604
5879,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.681828
5880,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.682147
5881,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.682632
5882,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.68291
1619,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746472
1620,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746529
1621,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746543
1622,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746555
1623,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746567
1624,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74658
1625,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746592
5883,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.683207
5884,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.683604
5885,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.683857
5886,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.684155
5887,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.684555
1626,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746604
1627,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746635
1628,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746649
1629,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746662
1630,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746674
1631,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746686
1632,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746699
5888,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.684825
5889,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.685232
5890,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.68553
5891,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.685782
5892,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.686203
1633,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746711
1634,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746748
1635,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746761
1636,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746774
1637,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746787
1638,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746799
1639,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746812
5893,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.686455
5894,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.686724
5895,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.687131
5896,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.687435
5897,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.687684
1640,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746824
1641,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746862
1642,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746875
1643,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746887
1644,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746899
1645,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746911
1646,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746923
5898,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.688116
5899,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.688368
5900,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.688737
5901,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.689228
5902,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.689535
1647,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746936
1648,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746966
1649,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746979
1650,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.746992
1651,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747004
1652,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747016
1653,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747029
5903,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.689828
5904,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.690245
5905,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.690535
5906,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.690843
5907,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.691268
1654,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747041
1655,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747087
1656,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.7471
1657,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747112
1658,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747125
1659,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747137
1660,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74715
5908,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.691541
5909,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.691796
5910,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.692215
5911,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.69247
5912,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.692742
1661,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747162
1662,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747192
1663,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747205
1664,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747218
1665,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74723
1666,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747243
1667,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747255
5913,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.693152
5914,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.693421
5915,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.693701
5916,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.694118
5917,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.694366
1668,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747267
1669,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747298
1670,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747311
1671,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747323
1672,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747336
1673,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747349
1674,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747361
5918,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.694634
5919,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.695043
5920,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.695307
5921,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.695551
5922,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.695971
1675,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747373
1676,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747404
1677,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747438
1678,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747463
1679,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747481
1680,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747498
1681,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747516
5923,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.696217
5924,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.696489
5925,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.697075
5926,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.69739
5927,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.697613
1682,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747533
1683,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747587
1684,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747608
1685,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747626
1686,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747643
1687,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747661
1688,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747679
5928,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.705429
5929,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.705858
5930,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.706159
5931,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.706398
5932,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.706672
1689,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747699
1690,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747763
1691,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747782
1692,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.7478
1693,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747818
1694,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747836
1695,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747854
5933,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.706907
5934,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.707182
5935,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.707417
5936,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.707685
5937,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.707962
1696,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747871
1697,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747939
1698,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747958
1699,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747976
1700,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.747994
1701,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748011
1702,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748029
5938,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.708322
5939,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.708579
5940,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.708857
5941,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.709111
5942,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.709322
1703,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748047
1704,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748116
1705,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748135
1706,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748153
1707,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748179
1708,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748204
1709,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748234
5943,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.709474
5944,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.709654
5945,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.709806
5946,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.709979
5947,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.710129
1710,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748257
1711,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74831
1712,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.74833
1713,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748348
1714,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748366
1715,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748381
1716,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748393
5948,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.710303
5949,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.710467
5950,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.71064
5951,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.710789
5952,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.710961
1717,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748405
1718,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748442
1719,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748455
1720,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748471
1721,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748499
1722,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748519
1723,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748536
5953,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.711111
5954,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.711284
5955,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.711436
5956,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.711607
5957,2021-04-21 19:34:42.63522,2021-04-21 19:34:44.711757
1724,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748549
1725,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748585
1726,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748598
1727,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748611
1728,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748655
1729,2021-04-21 19:34:07.711929,2021-04-21 19:34:07.748693
